NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-09-29%2018:30:19;FII CSHG LOG (HGLG) Aviso aos Cotistas  - 29/09/2023(N);2352159;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=529647
18;;2023-09-29%2017:03:13;FII CSHG LOG (HGLG) Aviso aos Cotistas  - 29/09/2023;2351600;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=529647
18;;2023-09-19%2019:13:02;FII CSHG LOG (HGLG) Laudo Avaliacao - Conclusao Negocio - 03/08/2023;2341692;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=523652
18;;2023-09-14%2019:15:19;FII CSHG LOG (HGLG) Informe Mensal - 08/2023;2336225;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=521198
18;;2023-09-12%2018:04:42;FII CSHG LOG (HGLG) Relatorio Gerencial - 31/08/2023;2331933;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=519772
18;;2023-09-11%2019:07:54;FII CSHG LOG (HGLG) Fato Relevante - 11/09/2023;2330349;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=519186
