NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-04-28%2018:29:10;FII CSHG LOG (HGLG) Outros Comunicados ao Mercado - 28/04/2023;2185127;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=453981
18;;2023-04-28%2018:05:37;FII CSHG LOG (HGLG) Aviso aos Cotistas  - 28/04/2023(N);2184869;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=453737
18;;2023-04-28%2017:50:31;FII CSHG LOG (HGLG) Aviso aos Cotistas  - 28/04/2023;2184634;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=453737
18;;2023-04-27%2017:54:33;FII CSHG LOG (HGLG) Relatorio Anual - 28/02/2023;2181225;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=451841
18;;2023-04-27%2015:35:09;FII CSHG LOG (HGLG) AGO - Ata da Assembleia - 27/04/2023 10:00;2180617;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=451485
18;;2023-04-20%2018:23:24;FII CSHG LOG (HGLG) AGE - Proposta da Administradora - 05/05/2023 10:00;2173756;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=448812
18;;2023-04-20%2018:21:50;FII CSHG LOG (HGLG) AGE - Edital de Convocacao - 05/05/2023 10:00;2173743;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=448807
18;;2023-04-13%2018:10:15;FII CSHG LOG (HGLG) Informe Mensal - 03/2023;2166277;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=444950
18;;2023-04-12%2020:16:32;FII CSHG LOG (HGLG) Relatorio Gerencial - 31/03/2023;2165156;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=444285
