NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-05-31%2019:12:43;FII MAXI REN (MXRF) Aviso aos Cotistas  - 31/05/2023(N);2224723;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=472243
18;;2023-05-31%2017:40:24;FII MAXI REN (MXRF) Aviso aos Cotistas  - 31/05/2023;2224357;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=472243
18;;2023-05-25%2008:13:33;FII MAXI REN (MXRF) Outros Comunicados ao Mercado - 24/05/2023;2217744;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=468697
18;;2023-05-22%2019:41:46;FII MAXI REN (MXRF) Relatorio Gerencial - 30/04/2023;2215025;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=467816
18;;2023-05-16%2019:38:38;FII MAXI REN (MXRF) Outros Relatorios - 30/03/2023;2208892;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=466022
18;;2023-05-15%2020:52:44;FII MAXI REN (MXRF) Informe Mensal - 04/2023;2206468;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=465002
18;;2023-05-15%2020:22:41;FII MAXI REN (MXRF) Informe Trimestral - 31/03/2023;2206447;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=464925
18;;2023-05-09%2009:53:39;FII MAXI REN (MXRF) AGO/E - Ata da Assembleia - 05/05/2023 10:00;2197059;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=458100
18;;2023-05-08%2008:22:20;FII MAXI REN (MXRF) AGE - Ata da Assembleia - 05/05/2023 10:00;2194910;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=457223
