NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-03-31%2012:24:15;FIAGRO SUNO (SNAG) Informe Anual - 12/2022;2153573;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=437610
18;;2023-03-15%2018:36:14;FIAGRO SUNO (SNAG) Informe Mensal - 02/2023;2135420;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=430553
18;;2023-03-09%2011:26:38;FIAGRO SUNO (SNAG) Aviso aos Cotistas  - 09/03/2023(N);2128639;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=427116
18;;2023-03-09%2009:40:43;FIAGRO SUNO (SNAG) Aviso aos Cotistas  - 09/03/2023;2128431;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=427116
18;;2023-03-06%2018:20:43;FIAGRO SUNO (SNAG) Outros Comunicados ao Mercado - 06/03/2023;2124999;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=425324
18;;2023-03-02%2014:49:25;FIAGRO SUNO (SNAG) Outros Relatorios - 02/03/2023;2121252;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=423985
