NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-06-30%2018:33:45;FII MAXI REN (MXRF) Aviso aos Cotistas  - 30/06/2023(N);2257436;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=485631
18;;2023-06-30%2017:43:06;FII MAXI REN (MXRF) Aviso aos Cotistas  - 30/06/2023;2257025;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=485631
18;;2023-06-29%2009:46:53;FII MAXI REN (MXRF) Outros Comunicados ao Mercado - 28/06/2023(N);2254812;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=484252
18;;2023-06-28%2019:08:10;FII MAXI REN (MXRF) Prospecto Distribuicao Cotas  - Definitivo - 28/06/2023;2254479;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=484254
18;;2023-06-28%2019:05:55;FII MAXI REN (MXRF) Outros Comunicados ao Mercado - 28/06/2023;2254477;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=484252
18;;2023-06-23%2015:38:33;FII MAXI REN (MXRF) Formulario de Subscricao de Cotas - 23/06/2023;2250096;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481835
18;;2023-06-23%2011:56:31;FII MAXI REN (MXRF) Anuncio de Inicio Distribuicao Cotas - 22/06/2023(N);2249665;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481649
18;;2023-06-23%2008:42:54;FII MAXI REN (MXRF) Lamina de Oferta de Fundos Fechados - 22/06/2023;2249185;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481651
18;;2023-06-23%2008:41:03;FII MAXI REN (MXRF) Prospecto Distribuicao Cotas  - Definitivo - 22/06/2023;2249182;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481650
18;;2023-06-23%2008:38:43;FII MAXI REN (MXRF) Anuncio de Inicio Distribuicao Cotas - 22/06/2023;2249180;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481649
18;;2023-06-23%2008:37:05;FII MAXI REN (MXRF) Fato Relevante - 22/06/2023;2249178;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481648
18;;2023-06-23%2008:35:12;FII MAXI REN (MXRF) Inst. Particular de Emissao de Cotas - 22/06/2023;2249176;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=481647
18;;2023-06-21%2012:05:48;FII MAXI REN (MXRF) Relatorio Gerencial - 30/05/2023;2247142;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=480951
18;;2023-06-16%2008:04:21;FII MAXI REN (MXRF) Informe Mensal - 05/2023;2242537;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=479565
