NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-04-18%2009:52:51;FII XP MALLS (XPML) Informe Mensal - 03/2023;2169893;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=447516
18;;2023-04-17%2018:02:51;FII XP MALLS (XPML) Aviso aos Cotistas  - 17/04/2023(N);2169231;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=446889
18;;2023-04-17%2017:55:51;FII XP MALLS (XPML) Aviso aos Cotistas  - 17/04/2023;2169162;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=446889
18;;2023-04-10%2021:46:30;FII XP MALLS (XPML) Informe Anual - 06/2022 (R);2162679;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=443292
18;;2023-04-10%2018:57:51;FII XP MALLS (XPML) Relatorio Gerencial - 31/03/2023;2162603;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=443247
18;;2023-04-04%2018:49:43;FII XP MALLS (XPML) Esclarecimentos de consulta B3 / CVM - 04/04/2023;2158424;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=440600
