NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2024-01-31%2018:15:21;FII CSHG LOG (HGLG) Aviso aos Cotistas  - 31/01/2024(N);2462796;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=593633
18;;2024-01-31%2018:07:05;FII CSHG LOG (HGLG) Aviso aos Cotistas  - 31/01/2024;2462720;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=593633
18;;2024-01-24%2019:08:15;FII CSHG LOG (HGLG) Informe Mensal - 12/2023 (R);2456267;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=589554
18;;2024-01-12%2018:38:51;FII CSHG LOG (HGLG) Informe Mensal - 12/2023;2446216;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=583670
18;;2024-01-11%2008:21:08;FII CSHG LOG (HGLG) Relatorio Gerencial - 29/12/2023;2444206;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=582451
18;;2024-01-09%2019:41:31;FII CSHG LOG (HGLG) Fato Relevante - 09/01/2024;2442869;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=581831
