NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-09-29%2018:28:13;FII MAXI REN (MXRF) Aviso aos Cotistas  - 29/09/2023(N);2352118;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=529793
18;;2023-09-29%2017:24:32;FII MAXI REN (MXRF) Aviso aos Cotistas  - 29/09/2023;2351812;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=529793
18;;2023-09-26%2018:38:06;FII MAXI REN (MXRF) Relatorio Gerencial - 31/08/2023;2347907;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=527119
18;;2023-09-15%2019:39:10;FII MAXI REN (MXRF) Informe Mensal - 08/2023;2338388;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=522441
