NwsMsg.IdAgencia;NwsMsg.content;NwsMsg.dateTime;NwsMsg.headline;NwsMsg.id;link
18;;2023-03-30%2014:41:04;FII XP MALLS (XPML) Informe Mensal - 02/2023 (R);2152284;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=436813
18;;2023-03-17%2018:00:09;FII XP MALLS (XPML) Aviso aos Cotistas  - 17/03/2023(N);2138641;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=431623
18;;2023-03-17%2017:50:35;FII XP MALLS (XPML) Aviso aos Cotistas  - 17/03/2023;2138623;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=431623
18;;2023-03-16%2008:07:40;FII XP MALLS (XPML) Informe Mensal - 02/2023;2135814;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=430930
18;;2023-03-07%2018:02:41;FII XP MALLS (XPML) Relatorio Gerencial - 28/02/2023;2126319;https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=426573
